,0
2023-07-12 00:00:00+00:00,-0.00013533872961768445
2023-07-13 00:00:00+00:00,0.003139335289333223
2023-07-14 00:00:00+00:00,-0.0029691680060168423
2023-07-17 00:00:00+00:00,-0.0037766153438489325
2023-07-18 00:00:00+00:00,0.006861046038985452
2023-07-19 00:00:00+00:00,0.00635578567598748
2023-07-20 00:00:00+00:00,-0.006539538643243525
2023-07-21 00:00:00+00:00,-0.0055989083146757435
2023-07-24 00:00:00+00:00,0.00637294921906476
2023-07-25 00:00:00+00:00,0.0066858222962871364
2023-07-26 00:00:00+00:00,0.004539762759224975
2023-07-27 00:00:00+00:00,-0.008315385201378356
2023-07-28 00:00:00+00:00,0.0003400550793474677
2023-08-01 00:00:00+00:00,0.0
2023-08-02 00:00:00+00:00,-0.02454018685863644
2023-08-03 00:00:00+00:00,0.0038836839505822065
2023-08-04 00:00:00+00:00,-0.0016677067037750848
2023-08-07 00:00:00+00:00,-0.007643871388379952
2023-08-08 00:00:00+00:00,0.015130824636108386
2023-08-09 00:00:00+00:00,-0.014955011324244594
2023-08-10 00:00:00+00:00,0.0007427092491643251
2023-08-11 00:00:00+00:00,0.0022947675792521936
2023-08-14 00:00:00+00:00,-0.009239224925287615
2023-08-15 00:00:00+00:00,-0.0025307414891532877
2023-08-16 00:00:00+00:00,-0.018546157550167093
2023-08-17 00:00:00+00:00,-0.014964777123652346
2023-08-18 00:00:00+00:00,-0.00410964242332752
2023-08-21 00:00:00+00:00,0.00989806208715322
2023-08-22 00:00:00+00:00,-0.0057973158245990305
2023-08-23 00:00:00+00:00,0.00022987683833490812
2023-08-24 00:00:00+00:00,-0.011624009867262457
2023-08-25 00:00:00+00:00,-0.0017297563699264717
2023-08-28 00:00:00+00:00,0.009892652857206346
2023-08-29 00:00:00+00:00,0.007766052821335445
2023-08-30 00:00:00+00:00,-0.0005355784594732793
2023-09-01 00:00:00+00:00,0.0
2023-09-05 00:00:00+00:00,-0.00282370347012219
2023-09-06 00:00:00+00:00,-0.010306043107366094
2023-09-07 00:00:00+00:00,-0.0017235140489536718
2023-09-08 00:00:00+00:00,-0.0004864941132436248
2023-09-11 00:00:00+00:00,0.0069292905918940184
2023-09-12 00:00:00+00:00,-0.0074968548878190855
2023-09-13 00:00:00+00:00,-0.01085438595199376
2023-09-14 00:00:00+00:00,0.0023284251572363657
2023-09-15 00:00:00+00:00,-0.013238353566950103
2023-09-18 00:00:00+00:00,-0.0076951614713842076
2023-09-19 00:00:00+00:00,0.0035802715213955854
2023-09-20 00:00:00+00:00,-0.0014274895434171566
2023-09-21 00:00:00+00:00,-0.005333693789131352
2023-09-22 00:00:00+00:00,-0.004895732018694738
2023-09-25 00:00:00+00:00,-0.005732129654315322
