Date,Close
2023-01-03,0.0
2023-01-04,0.013420862934100164
2023-01-05,0.0037285549920564875
2023-01-06,0.0021218711682513547
2023-01-09,-0.0012970632277518046
2023-01-10,-0.004538147419955729
2023-01-11,0.006740200028363619
2023-01-12,0.016361300676030588
2023-01-13,0.0056297873643162966
2023-01-16,0.0064903168943426515
2023-01-17,-0.006687519657876617
2023-01-18,-0.002862422767946682
2023-01-19,-0.015926920100575948
2023-01-20,0.006564797490784979
2023-01-23,0.00502977329589771
2023-01-24,0.002706917315926427
2023-01-25,-0.0025837322645066996
2023-01-26,0.005630175722076247
2023-01-27,0.006020455957671089
2023-01-30,-0.004901383050021302
2023-01-31,-0.0041981432713620315
2023-02-01,0.00226660286599345
2023-02-02,0.03599262350177157
2023-02-03,-0.0010283545020496332
2023-02-06,-0.008939695019059446
2023-02-07,-0.01079896451667639
2023-02-08,0.005686303494477185
2023-02-09,-0.0013051743506306002
2023-02-10,-0.012191029493609062
2023-02-13,0.0047129266686629645
2023-02-14,-0.00528215763124551
2023-02-15,0.0077130010016275286
2023-02-16,0.0004412118813315047
2023-02-17,-0.004588341271709262
2023-02-20,0.00047289795933447287
2023-02-21,-0.012314412848270617
2023-02-22,-0.00859404893571325
2023-02-23,0.005599468218239423
2023-02-24,-0.004749753669689993
2023-02-27,0.00962605586652443
2023-02-28,0.0008649846985022691
2023-03-01,-0.0016430024463985893
2023-03-02,-0.0009511736432997742
2023-03-03,0.0037327566614555607
2023-03-06,0.006940691099106999
2023-03-07,-0.0053578282650555975
2023-03-08,-0.0052413543099728566
2023-03-09,-0.008014286186530328
2023-03-10,-0.017031538471837804
2023-03-13,-0.02750357177450602
2023-03-14,0.0161805045229777
2023-03-15,-0.02633595135835698
2023-03-16,0.007124445850509975
2023-03-17,-0.015342234181551895
2023-03-20,0.0013155265119673132
2023-03-21,0.015355418786500818
2023-03-22,-0.001134177280489368
2023-03-23,-0.0014820917214234397
2023-03-24,-0.012610743126001078
2023-03-27,0.0019357204367256298
2023-03-28,-0.0071723293231743535
2023-03-29,0.012833908936194627
2023-03-30,0.014753468398407854
2023-03-31,0.0010895859015764842
2023-04-03,-0.0025834538023318254
2023-04-04,-0.0034111459735225447
2023-04-05,-0.011352623405527451
2023-04-06,0.01051531633465519
2023-04-11,0.008464095833111696
2023-04-12,0.002458291016362635
2023-04-13,0.0035468850950657327
2023-04-14,0.009050797474080774
2023-04-17,0.002297035949713866
2023-04-18,0.0004873976862331819
2023-04-19,-0.004943973029156945
2023-04-20,-0.0033852579138287098
2023-04-21,0.007007750178334771
2023-04-24,-0.00223661698884281
2023-04-25,-0.0005981203296610005
2023-04-26,-0.00038512809905388856
2023-04-27,0.0020824656393170216
2023-04-28,0.009200935649158248
2023-05-02,-0.005709128542716768
2023-05-03,0.0026612747462551045
2023-05-04,-0.006232661068318768
2023-05-05,0.010787252994883367
2023-05-09,-0.009021976609690285
2023-05-10,-0.00019189805208275068
2023-05-11,-0.00036319673933637997
2023-05-12,-0.004043349655415529
2023-05-15,0.0036689035663126646
2023-05-16,0.0007216668191267761
2023-05-17,-0.002967888311895206
2023-05-18,0.00430906202024417
2023-05-19,-0.0004767866341859328
2023-05-22,-0.0008190547223532185
2023-05-23,-0.0033725411509809566
2023-05-24,-0.014426136161429182
2023-05-25,-0.00477510359779354
2023-05-26,-0.0024787254224075683
2023-05-30,0.0007077104796957556
2023-05-31,-0.004492912270965488
2023-06-01,0.005602785275593547
2023-06-02,0.017075812716277117
2023-06-05,-0.0018643590323651482
2023-06-06,0.005420204016630459
2023-06-07,-0.003377101770203783
2023-06-08,-0.002333984432761338
2023-06-09,-0.0008321500842627394
2023-06-12,0.005190819390380463
2023-06-13,-0.00011988979908794661
2023-06-14,-0.0006774891210881151
2023-06-15,-0.007097578127037152
2023-06-16,-0.0004464426308395941
2023-06-19,-0.009279624492280814
2023-06-20,-0.005733522751875442
2023-06-21,-0.009319180742263011
2023-06-22,-0.013111488032738317
2023-06-23,-0.014496901939655138
2023-06-26,-0.004849966987092613
2023-06-27,0.004456350647383589
2023-06-28,0.0198285211970759
2023-06-29,-0.007717541952916962
2023-06-30,0.007996495413271631
2023-07-03,0.004941140488018192
2023-07-04,0.0014048130465258435
2023-07-05,-0.007580744050197152
2023-07-06,-0.025922524016790294
2023-07-07,0.004883766360617381
2023-07-10,0.0013330371028659194
2023-07-11,0.0062180835020524405
2023-07-12,0.024222600762231483
2023-07-13,0.0028095061088835305
2023-07-14,-0.003483226985260157
2023-07-17,-0.008746816026000692
2023-07-18,0.011616723369803905
2023-07-19,0.03782861988826047
2023-07-20,-0.0005589743175055117
2023-07-21,-0.005758127106807676
2023-07-24,-0.0028905497252675882
2023-07-25,0.0002559619025854776
2023-07-26,0.0019112166971331224
2023-07-27,0.004529246638261375
2023-07-28,-0.0077464680971720545
2023-07-31,0.0010301751338579468
2023-08-01,-0.00407973126091532
2023-08-02,-0.013259352579966577
2023-08-03,0.0011055620182502945
2023-08-04,0.0053574387831651915
2023-08-07,-0.003850115245579544
2023-08-08,-0.0010709119319387561
2023-08-09,0.005079171974099683
2023-08-10,0.0029889088584946766
2023-08-11,-0.01021920597859538
2023-08-14,-0.0020372043020135955
2023-08-15,-0.005415353185776572
2023-08-16,-0.004233700076765157
2023-08-17,-0.012093190951261268
2023-08-18,-0.014136990184312692
2023-08-21,-0.010919156838317456
2023-08-22,0.007000434730990657
2023-08-23,0.011218144947977127
2023-08-24,-0.001750220317943696
2023-08-25,-0.0034955212392928647
2023-08-29,0.01862002147564934
2023-08-30,0.005192618425509554
2023-08-31,0.002219247421153314
2023-09-01,-0.0036977287075385945
2023-09-04,-0.0006905567263270074
2023-09-05,-0.0017652258106758412
2023-09-06,-0.002141514895490415
2023-09-07,-0.003679878805866843
2023-09-08,0.004313493134756152
2023-09-11,0.0032064416991655076
2023-09-12,0.0010743958777110763
2023-09-13,0.001035428072087674
2023-09-14,0.018220468106025844
2023-09-15,-0.005814824682023101
2023-09-18,-0.018121533270314294
2023-09-19,-0.0012250633651639253
2023-09-20,0.015504739534918155
2023-09-21,-0.003943950519943673
2023-09-22,-0.0017060738892102911
2023-09-25,-0.010291935849228495
2023-09-26,-0.004268274704479991
2023-09-27,-0.006353379013867122
2023-09-28,-0.006668423245063448
2023-09-29,0.009984207687577795
2023-10-02,-0.016526778937997255
2023-10-03,-0.016659898148468022
2023-10-04,-0.01045946794587227
2023-10-05,0.00612246151200857
2023-10-06,0.007517089843749991
2023-10-09,-0.009034426713785293
2023-10-10,0.022512939157477874
2023-10-11,-0.005092471711932722
2023-10-12,-0.002265582269720956
2023-10-13,-0.02138968567035171
2023-10-16,0.0037355579054556554
2023-10-17,0.009709214104497876
2023-10-18,-0.016167783148195225
2023-10-19,-0.010940350540121213
2023-10-20,-0.010480412866881061
2023-10-23,0.0015441346619358143
2023-10-24,-0.0038044663007796853
2023-10-25,-0.0072613667956215044
2023-10-26,-0.005192411306677913
2023-10-27,0.004951386293899018
2023-10-30,0.008976556523575763
2023-10-31,0.0038489564629264894
2023-11-01,0.00601768903774258
2023-11-02,0.03383008032224821
2023-11-03,0.012185306179342437
2023-11-06,-0.013139646291921103
2023-11-07,0.0008000686716438388
2023-11-08,0.004763145769898669
2023-11-09,0.01073609661315933
2023-11-10,-0.010245138139583498
2023-11-13,0.003394346679339577
2023-11-14,0.03474438099159016
2023-11-15,0.007574430089596129
2023-11-16,-0.017401547399137907
2023-11-17,0.01179197289731082
2023-11-20,0.0016802771500084024
2023-11-21,-0.013522159958390123
2023-11-22,0.0072270821359785575
2023-11-23,3.255173241800691e-05
2023-11-24,-0.0012283651635935922
2023-11-27,-0.0010564467855670445
2023-11-28,-0.0027984559819155264
2023-11-29,0.004383510598520601
2023-11-30,-0.012676233745947174
2023-12-01,0.00960864445937415
2023-12-04,-0.0025747847219820263
2023-12-05,0.00687310884198733
2023-12-06,0.009692993576741138
2023-12-07,-0.002571424087220775
2023-12-08,0.004474038721572482
2023-12-11,0.0025879793939151963
2023-12-12,-0.004709274437368793
2023-12-13,0.0018058617508434072
2023-12-14,0.030017394029616895
2023-12-15,-0.002492600093472519
2023-12-18,0.0006038632607110461
2023-12-19,0.004963445083079998
2023-12-20,0.01620933989309381
2023-12-21,-0.002959871340570852
2023-12-22,0.0030657605641000174
2023-12-27,0.004574437433141565
2023-12-28,-8.121183910148044e-05
2023-12-29,-0.0015010553444206876
2024-01-02,-0.009030088557023919
2024-01-03,-0.009501962053813151
2024-01-04,0.002364600640901937
2024-01-05,-0.008347015657081736
2024-01-08,0.009546932229195004
2024-01-09,-0.005146014562884882
2024-01-10,-0.0007204514680729801
2024-01-11,-0.008931448604459935
2024-01-12,0.004694352436231508
2024-01-15,0.00016674854878395706
2024-01-16,-0.00039060870874318976
2024-01-17,-0.017136207803626125
2024-01-18,0.004431607029319995
2024-01-19,-0.0040426224073780714
2024-01-22,0.010820565221616674
2024-01-23,-0.00435110831112262
2024-01-24,0.009429968148572776
2024-01-25,0.0026810555516503243
2024-01-26,0.005977204142924242
2024-01-29,-0.001385912775364595
2024-01-30,0.0019833455610986928
2024-01-31,0.0004392878368950637
2024-02-01,-0.011716126730550669
2024-02-02,0.0021640248555052644
2024-02-05,-0.008032296252861726
2024-02-06,0.00802904393653292
2024-02-07,-0.003484415690527043
2024-02-08,-9.425953309427637e-05
2024-02-09,-0.002114802575143293
2024-02-12,0.007428253860849665
2024-02-13,-0.014585558333334192
2024-02-14,0.0042327442727236875
2024-02-15,0.005035767225827437
2024-02-16,0.004832602941304387
2024-02-19,0.001302632855066932
2024-02-20,-0.0055836674525485686
2024-02-21,0.0004919198108361833
2024-02-22,0.007557926669804926
2024-02-23,-0.004355407409089684
2024-02-26,-0.002747670432298288
2024-02-27,0.001923930557145459
2024-02-28,-0.007832496620910234
2024-02-29,0.0021721705567858685
2024-03-01,0.015717741570947963
2024-03-04,-0.005440663576485982
2024-03-05,0.0011377358458020126
2024-03-06,0.010492409254838853
2024-03-07,0.005689911555124105
2024-03-08,0.0009089451210171351
2024-03-11,-0.003657886980648506
2024-03-12,0.001797205855424977
2024-03-13,-6.63846102704202e-05
2024-03-14,-0.003981843552133935
2024-03-15,0.0013804983385508063
2024-03-18,-0.001352971116363788
2024-03-19,-0.002755713891668621
2024-03-20,0.0026552842256679643
