date,ticker,dollar_volume,atr,bb_high,bb_low,bb_mid,garman_klass_vol,macd,rsi,return_1m,return_2m,return_3m,return_6m,return_9m,return_12m,mkt-rf,smb,hml,rmw,cma
2023-02,BBGI,0.0268331053302162,-0.3786423230831127,0.4347456506664926,5.310203052613433,116.53260227040984,0.0006860265708188,-0.6151541527413614,48.70399692983191,-0.0701753740202041,-0.0996070313574897,-0.077087640180149,-0.0402344333543848,-0.0213436762183505,-0.0160228805345921,0.3294964108000421,-0.8193965514674626,0.8141969510942735,0.22548723195494103,0.42516347687991196
2023-03,BBGI,0.0246741303120488,-0.4998887422577388,0.3909482263467683,5.269208244989343,120.46514401221522,0.0043774493204608,-0.5391833398003762,48.65100238925663,-0.2264151401730253,-0.1518854717950827,-0.14403228652188,-0.0819163808638815,-0.0497677747547118,-0.0372573301370485,0.4941127404837752,-0.37838345292699094,0.36196514168695715,0.13859209512719456,0.26168351653888866
2023-04,BBGI,0.0323723684150293,-0.4989245426104609,0.4404213064726308,5.246937775470584,122.5794231859098,0.0081831069011794,-0.5120617704182943,48.70736782728461,0.1829268335232352,-0.0433943922929163,-0.0524060128187026,-0.0513627206277281,-0.0349353298104143,-0.0215486650889271,0.3524217169602263,-0.5288378546115774,1.1864545811716358,-0.242962792372045,-0.47299923599118987
2023-05,BBGI,0.0345070000891251,-0.4951549999850749,0.4631769733904362,5.183588073770371,120.51080878438668,0.0001780095136288,-0.5384780198692902,48.7339000965325,0.0824742480892344,0.1315864238592838,-0.0031546070520317,-0.0408332084662459,-0.0280303328133749,-0.0168277625550373,0.29023207616842434,-0.26848937307683873,0.9399965048293906,-0.08528628077421835,0.5307773462761167
2023-06,BBGI,0.0151092379815237,-0.5337624268552508,0.4451781306039304,5.187904200661579,116.98178563774108,0.0004081040036846,-0.5244012420226509,48.70013240888756,-0.0285714467366533,0.0254493613856092,0.0754629179025985,-0.0405410197576999,-0.0321977237931334,-0.0198982242724502,0.03540763840185057,-0.21647268370435302,0.8381732842752236,-0.45818044164519495,-0.10966887411791548
2023-07,BBGI,0.0215986999454498,-0.4745528328588786,0.4316992871966009,5.230164574280392,116.28940473971946,0.0022521910062023,-0.5636992020924732,48.68392868478966,-0.0196078248044152,-0.0240999270514667,0.0102047930711626,-0.0216013145266594,-0.0312688462806449,-0.0238430091095691,0.05692703526277432,-0.23831002450562644,0.8431569108700729,-0.4510894527034377,0.1125291051562316
2023-08,BBGI,0.0588650869655608,-0.5893093767164704,0.4477106211717049,5.179524167400144,120.78820607249594,0.0131235652636745,-0.4738595905486529,48.68104910569096,-0.0199999809265136,-0.0198039224771557,-0.0227351877410909,-0.0129934520022398,-0.0348380845575153,-0.0267092424038936,0.0039581353409139375,-0.22876761323779227,0.7344839070785012,-0.5002281110869687,0.16062179483103378
2023-09,BBGI,0.0212906498403548,-0.5823763883547445,0.4337671015982304,5.187259790486456,126.40191887450445,0.0010573133489293,-0.4903877657200169,48.66668138092124,-0.1122449347000719,-0.0672621049155804,-0.0516404400142743,0.0099136297738895,-0.0442551858828512,-0.0370954563209775,0.020103659085492498,-0.24239247854390777,0.8112242519454629,-0.5140390022688156,0.137539498575165
2023-10,BBGI,0.0164943637522783,-0.6067093259487304,0.4420318706198162,5.17024655582205,132.80279769558183,0.0067496270278979,-0.4691884520585073,48.682117086461446,-0.0459769686551361,-0.0797072321868463,-0.060220355305958,-0.0256438528440252,-0.0346475160711018,-0.0385892841362268,0.2381142800685213,-0.12492705160371376,0.507578789514048,-0.5003534521252757,0.5494961899850281
2023-11,BBGI,0.0235645238360904,-0.5264158136244558,0.4006001784714045,5.302140052369207,134.41958982299823,0.0044685175477482,-0.5086299094133738,48.62250803921338,-0.1204819249421561,-0.083986626686442,-0.0935046184531903,-0.0587848073575782,-0.0405951980412908,-0.0498514029533823,0.23869814261030342,-0.09159807945923681,0.4722981217196076,-0.5134521859051914,0.5847350509947806
2023-12,BBGI,0.0206572501695155,-0.4918163319193794,0.4185234579331066,5.354720141245135,128.1207405106682,0.0059904813776207,-0.520373035757866,48.63760466887675,0.2054794466860143,0.0296800291697796,0.0038168454798059,-0.0243057333951952,0.0078772650270524,-0.0324574293267997,-0.010955176226976171,0.4215425911031295,-0.08021071080012687,0.020320189090629492,1.0544092676410308
2024-01,BBGI,0.0213918571040743,-0.5372428679431285,0.4308008511987415,5.369550018903459,132.48286942917326,0.0019844428460865,-0.4863655239154438,48.64757333929284,0.0113635710940886,0.104163936234513,0.0235379786055596,-0.0192349119871819,-0.0095182598508268,-0.0204188278300331,-0.23564492110461904,1.0806480773374472,-0.600568470721984,0.08470471658167322,1.8709695605114005
2024-02,BBGI,0.0177964998879432,-0.5314221417076022,0.4294158163989796,5.3519272422663136,133.0240323521594,0.0011528402592376,-0.5022627903128629,48.64286157899513,-0.0224718896446609,-0.0056980737553445,0.0602268307289721,-0.0196476523984735,-0.0206779131767167,-0.0163261788439814,-0.2316070505162246,0.9707987397609679,-0.5408015425983685,-0.08375371766949435,1.8989300800561453
2024-03,BBGI,0.0107004001369475,-0.5421752297741063,0.4075202710310319,5.420793579052852,137.0078947386098,0.0007003064790879,-0.4800683404804747,48.601074580643306,-0.1034482342829261,-0.0638351889879892,-0.0394116602541748,-0.0180352567386452,-0.0293672541367071,-0.0041588589654169,-0.24218443496201697,1.1186873874826468,-0.6225873256839178,-0.0016101919541637866,1.965632407102436
2024-04,BBGI,0.0231470455984635,-0.5161995876385507,0.3894851887804273,5.397805841545237,140.25382471760025,0.0,-0.5147846425103075,48.59039620754663,-0.1282051250701041,-0.1159133331728763,-0.0858033076889319,-0.0326763548346606,-0.0419462380501333,-0.0291664715533495,-0.37775882993013077,1.3333302728399072,-0.9463308756184647,-0.06592073117557762,2.153662792598068
2024-05,BBGI,0.0124751363641565,-0.477601232641049,0.3866910903023229,5.401221247561628,143.00355394606018,0.0001044286780867,-0.5279350676077545,48.597062066160746,-0.0441176738706008,-0.087129081986025,-0.0926015400314937,-0.0191594454648812,-0.0445950771297106,-0.0391763785749896,-0.17651325397988282,1.3919317184644753,-1.0324222121296742,0.011236530484393104,2.142450810093286
2024-06,BBGI,0.0082184209642911,-0.5586370684365226,0.3996026628145027,5.28628762820422,141.76355700477828,0.00267773744696,-0.4819892946820407,48.5852212668756,0.0153846007127027,-0.0148156547908256,-0.0541626960450172,-0.0468157127418725,-0.0302285160493587,-0.0356263980720219,-0.18516495970993974,1.3903116852898385,-1.0351548243124686,-0.0044683916021772685,2.1513452384566394
2024-07,BBGI,0.0134643636053258,-0.477766797656009,0.3725119479634212,5.436362166330282,144.01848967779068,0.0004586833955112,-0.5348206101511905,48.55241531746384,-0.0757575768522432,-0.0312577619461273,-0.0355635085548139,-0.0610193556716514,-0.0336396984695677,-0.0403545267771928,-0.2486787112615133,1.1720617033841192,-1.0342486350020599,-0.4606857356643228,2.287357103405619
2024-08,BBGI,0.0407585456668246,-0.4095353194323394,0.3694114961307816,5.641209806457692,151.02697875153427,0.0015449195002791,-0.5290289468594148,48.557858681327616,0.0,-0.0386247230411234,-0.0209486050674712,-0.0574557156335865,-0.0197561949915908,-0.0387375478585392,-0.2180912943934859,0.9374298369992058,-1.0547905851796129,-0.6715968342996315,2.2682497865439144
2024-09,BBGI,0.0671801002147197,-0.4250648089677185,0.3506256465137127,5.674324257004599,154.2399581605583,0.0058296348302769,-0.5007174384077161,48.532018248022936,-0.1172130634309903,-0.0604325800832546,-0.0655689402602426,-0.0598831166944986,-0.0531082377955794,-0.0391869932443922,-0.20689961043288452,0.9032890950891481,-1.0677520999500074,-0.6943905278751115,2.302098606674589
2024-10,BBGI,0.1380498719091,-0.4761856129343739,0.3791699973035173,5.601692948132138,151.07853345729148,0.0031736875799196,-0.4855093716564039,48.54588591085416,0.168059367596185,0.0154543568526213,0.0102765477565847,-0.0129095436041762,-0.0378313909184307,-0.0228429305435453,-0.1704190662286424,0.7314959964248852,-0.6145513573617329,-0.6452928121583488,1.6458890754950675
2024-11,BBGI,0.0451115503263473,-0.4499586528630555,0.3200197996938637,5.706627030708667,156.59343030872554,0.0001144261022191,-0.5127184517843006,48.48272453905118,-0.2877583392299923,-0.0878922520586332,-0.097772495363377,-0.0601451724010881,-0.0710909437747991,-0.039870982479633,-0.41414300193522297,0.6636053876410557,-0.6660190164891091,-1.2417152090917196,1.9999962895279064
2023-02,BBH,1.1773196766903526,-0.3843636512984668,0.8955294603431039,5.478837951207447,121.66886126727488,-2.7731404557926668e-05,-0.4366329811993645,50.60930094596832,-0.0682604046846983,3.0503636845393025,1.582794672811652,0.5265216646479736,0.3164483111010447,0.1995058440772392,3.998728522774587,31.440032030599454,-31.48660587151545,-5.545920380067045,-4.9092618153564445
2023-03,BBH,1.4302323156605596,-0.4919745292964644,0.909602875184603,5.464727360132011,126.43861533625508,6.453430650151899e-06,-0.3532122926945223,50.97591058734733,0.0371105024188662,-0.0169857987694156,1.5720003563341116,0.5680665648154024,0.319548685220685,0.2141523181750384,7.159994277717985,38.591755216649375,-38.89520325049301,-7.077425825700217,-7.866329046760342
2023-04,BBH,1.5141984269794664,-0.4936015644968785,0.9100297974086534,5.451654423653842,128.7472809711864,0.0001406521449802,-0.3327893323783082,50.981386185429926,-0.0145598969482075,0.010945241039169,-0.0161778291061233,0.5242588100957808,0.3289824109467649,0.2266137633838938,4.4049992367404815,39.5709132070006,-35.468055887297695,-9.097068674936253,-11.365874421132247
2023-05,BBH,1.0085833466269754,-0.4933052347222142,0.9189114188026494,5.37305585476347,126.6280362464311,-2.3856967627685392e-05,-0.3620813594609123,50.86669583834137,-0.0319287082160157,-0.023282910184791,-0.003553004777514,0.6042499777153854,0.324199385881299,0.2279096409065495,5.741486645945829,41.909639581097125,-44.547789655261454,-4.698518745487348,-0.3072513861308721
2023-06,BBH,0.875639044189453,-0.5282694192240932,0.9218252609372956,5.363307631357441,122.79309174795132,5.42838998846935e-07,-0.3465546170730446,50.9618385165883,0.0091832106520888,-0.0115864760219657,-0.0125786118696951,0.5936273598690089,0.344034777579085,0.2272829370222562,11.042405013303124,39.54946184513524,-39.64689861542618,1.8155416517726053,8.049559862040553
2023-07,BBH,0.7412684535217285,-0.4702294057094896,0.9184081391105412,5.408502091966423,122.07138073706832,-0.0001257570805796,-0.3799278196591975,50.88483426512028,0.0303107398520294,0.0196922576999396,0.0021864539423883,-0.0070381413377266,0.3254254906038007,0.2384445232118079,2.7854368509685425,39.33192752573191,-41.40290615172057,-12.582545375402155,-5.352009000288433
2023-08,BBH,1.3803263809867528,-0.5750826006950622,0.9449419635715832,5.317473460721754,125.84873508783298,-0.0001374933241121,-0.2897659087468108,51.24223202708456,0.0176017228636862,0.0239365136366533,0.0189949359962533,0.0076578993489784,0.3790246731637194,0.2402465939924538,5.888520104583073,40.22101735589064,-40.832959186787036,-6.052897177285118,-6.889100477068041
2023-09,BBH,0.9071741081237792,-0.5716895726318646,0.934135636389312,5.319928612936415,131.23545650051315,-0.0001065828273332,-0.3129334268001307,51.08564737041273,-0.0481634235462373,-0.0158300248005827,-0.000684055836475,-0.0066491371289326,0.3640348208244151,0.2480545962411462,5.752916257943677,39.12534624798489,-38.53543085168896,-4.315931006256207,-10.538332576399625
2023-10,BBH,1.1530048782348634,-0.6000754421746622,0.923499891429452,5.297179379117226,137.4147010199118,8.478204259482009e-05,-0.3051224696763248,50.99969658611175,-0.0728823907821585,-0.0606042095432257,-0.0352272736416625,-0.0166983385097977,-0.0165248659807893,0.2242574159498729,3.7001519589895357,39.22121802685463,-37.9955394504301,-6.654730187409882,-10.368052384677554
2023-11,BBH,1.678792814563569,-0.5208804067508201,0.9074378976359666,5.427812502549864,138.75851875326134,-1.0723041407681583e-05,-0.3379136975964503,50.90267918340696,0.0506993990904933,-0.0130238529268293,-0.02487886895488,-0.0031833195025695,-0.0033065631644291,0.2645723140549643,4.620382088170305,37.675180838753676,-37.035066965239935,-5.604890151716617,-11.031569094859549
2023-12,BBH,2.7853654080963137,-0.4830160457975382,0.9126518068885088,5.488344176590031,132.66985284787214,-3.403294860852996e-05,-0.336195706775769,51.01071630267506,0.0945213808823635,0.0723865707779058,0.0215960094821547,0.0103945668744209,0.0026780587236567,0.2689335782593485,5.042578762932223,41.65987898437085,-42.08731865666938,-4.433571008338006,-5.879510659731693
2024-01,BBH,2.212606591796875,-0.524665492606625,0.9127850661217498,5.4966418017591385,136.85529840251658,-8.143878575808229e-05,-0.3018114698172202,51.16042150109108,0.0011494004770282,0.0467948338999706,0.0480947407413558,0.0055710917219491,0.0044416109447475,-0.0007534136894546,6.695293168955144,36.38613294280695,-38.21273519217985,-4.003224419371847,-12.73748836972834
2024-02,BBH,1.0068652114868164,-0.5194495852905504,0.9149912439898576,5.468552917959391,137.11142471469506,-0.0001058773402019,-0.3187834336479848,51.09483270394847,-0.0166767249975512,-0.0078036952075413,0.0251950173176027,-0.0001553496524761,0.0061877526015421,0.0037436724804296,6.405022458306261,37.1454883852971,-38.442575244209564,-7.824138703200148,-9.259846276764392
2024-03,BBH,1.0663769402313232,-0.5283450530099785,0.9072339070259684,5.536829141077547,140.98845481492606,-2.791271748593897e-05,-0.2957049337183495,51.18219309467349,0.02205967896578,0.0025043993761735,0.0020525294306994,0.0117770828388543,0.0076061998004024,0.0025216398019283,5.279017827323134,39.79118967364428,-36.916256448119555,-1.8478518051907997,-10.356376043053842
2024-04,BBH,1.5114707053444605,-0.5081252776148278,0.9004534449401316,5.507681032769941,144.02155201166613,-2.618368175555384e-05,-0.339337828809773,50.94097158293707,-0.0618650036695996,-0.0208013719494842,-0.0194284155848143,0.0137711381500138,-0.0028321042590632,-0.0015798256677092,8.607837119582701,35.20209689125713,-33.1422334500011,-4.839562108724863,-12.163959593970446
2024-05,BBH,0.895051187549938,-0.467955629595954,0.9107877294751918,5.518960014288012,147.10233223388448,5.547594867141614e-05,-0.3417357411990486,51.00484724869245,0.0547937063660799,-0.0052443064495324,0.0037749981520553,0.0144284728917427,0.0011530533511021,0.0055840208306934,5.049546535741083,38.87080738760773,-39.189742582099456,-7.154953118417794,-8.253881119362262
2024-06,BBH,1.167371092946906,-0.5409594252614417,0.9091914968012946,5.55398177699321,148.33290537011678,-4.767544661746634e-05,-0.2915516099266039,51.23557654649319,0.0232092084408777,0.038881433734984,0.0041511786067389,0.0031013051799408,0.0092287014959662,0.0067413316132662,3.724876592528826,37.47482337657901,-39.90160538810136,-14.56642460131934,-4.491533399010251
2024-07,BBH,0.9700961797540838,-0.4593681444097631,0.8958176365861168,5.701588118361469,149.88940717537486,-1.263417267803748e-05,-0.3303287558279434,51.17254637126634,0.0710171081219057,0.0468402778972794,0.0494847348472571,0.0144431523100374,0.025538550896869,0.0099973802729687,6.2594455257496575,39.35860489650611,-38.99918799571705,-5.778833910266968,-8.779493672645884
2024-08,BBH,1.053659981953014,-0.3965128239140956,0.8891699948545528,5.752890911159485,154.64586597797924,-3.4633807973422973e-06,-0.329215131054205,51.10142501962081,0.0042135544043855,0.0370775751962844,0.0324340256612039,0.0180036651211989,0.0203951600192204,0.0088833027687607,7.452772686084923,35.01143475459668,-38.53063725414219,-8.477496022244537,-10.028939710740616
2024-09,BBH,0.7564260814666748,-0.4120773392163789,0.8803180412544964,5.786999254654906,157.7989393086866,-1.6120923112236724e-05,-0.3090076528795694,51.095359172827735,-0.0206481299469593,-0.0082951939016602,0.0174671927155209,0.0107872579128509,0.0078672544498832,0.0112820492729757,6.578492431279299,39.03792962489614,-39.5653494796955,-5.7765850885609495,-6.989371925667712
2024-10,BBH,0.6238871509717858,-0.4637058207471504,0.8834847735086491,5.712013672605592,154.63311864805877,-6.147637773150529e-05,-0.3019071338900366,51.0812749732202,-0.0437454415936137,-0.0322656924434067,-0.0202556113853352,0.014015177353549,0.0027424596091856,0.0138931504093986,6.825108724414637,37.54042058408203,-34.81277459880748,-5.191506179321294,-14.333033611291086
2024-11,BBH,1.7834236940002444,-0.4391532122863626,0.8653138150695873,5.81401362981474,159.86351822430996,-3.1860281046512055e-05,-0.3309716874001687,50.96074176737629,-0.0133231275974486,-0.0286533796274904,-0.0259922601778387,0.002795458630405,0.0031218655482871,0.00859519417912,5.8919163011276225,39.47966679541338,-39.462628353672955,-6.637272689479673,-7.6161624685274205
2023-02,BBY,161.1342442383214,-0.4206113851685097,0.7249152927549104,5.48347852721849,121.78305888271912,-0.0030663287200685,-0.3920922600972889,49.46870114321132,-0.0632327746249781,-0.3049140925776135,-0.229889667329168,-0.1339206592127891,-0.0816831444253848,-0.0610261221912866,5.412240092081524,30.153407603842965,-29.467630683864144,-3.6182587191626396,-6.9804465391253245
2023-03,BBY,206.73317916415672,-0.5141378140508638,0.7240008981785797,5.461481493621521,126.35724272986003,-0.0002981136493022,-0.3156503303867848,49.53312299697552,-0.0469619259520222,-0.0551323731322578,-0.2278012883880084,-0.1378431927821306,-0.0889036378033331,-0.0664813258115032,0.7085437929804831,-1.043304526044584,1.4648330484682113,0.8014370495766618,0.2650048056477452
2023-04,BBY,133.25502122678253,-0.5154695291375225,0.7197793467651435,5.437122599287772,128.3766242215513,-0.0015303600616474,-0.302153727215109,49.4963943354872,-0.047911067978259,-0.0474366151817529,-0.0527313777318975,-0.1384702850901015,-0.1007417397997366,-0.0653320340036718,0.6954575491618591,-1.0206564174363795,1.423016961215387,0.8167300488914981,0.29809471995954073
2023-05,BBY,174.58437188356572,-0.5171495699914134,0.725221342805219,5.361784931443516,126.33235870379929,-0.002211711655958,-0.3291134098366354,49.458839991903886,-0.0248254816909329,-0.0364374095723228,-0.0399584324480013,-0.140152379217517,-0.1036689003081601,-0.07142512997883,0.5965662919433724,-1.191658713776445,2.0911462822408153,0.49327653269086347,-0.5117472159239753
2023-06,BBY,176.25587603091284,-0.5538899077448616,0.7516929940624357,5.36525551244466,122.84728887065036,-0.002633131779567,-0.3023115418753924,49.626340230348745,0.1412730852548829,0.0549599192256231,0.019490411389438,-0.1127293636236442,-0.0883001370346562,-0.0629365021222382,0.4152304931983418,-1.1465304135258099,2.0010246992004452,0.23581066301453313,-0.9359751696523162
2023-07,BBY,150.23269889823914,-0.4980105559781632,0.7455903766767223,5.407142993886626,122.03428430702132,-0.0017452488024417,-0.3353163065571379,49.5756421377159,0.0134228950095587,0.0754498008068504,0.0409284465763748,-0.0070051080352534,-0.0823991654740382,-0.0672429373917552,0.8831984143873494,-1.0830754978036619,2.0996183344673565,1.1212780936978426,-0.6037816523565187
2023-08,BBY,174.29325680206964,-0.5905533798005033,0.729102575890133,5.4205739418431245,126.4758958810984,-0.0014649964834555,-0.2573765277908513,49.58828464814101,-0.0794703490523797,-0.034139852874405,0.0211103768325198,-0.0098947496261296,-0.0894470078932869,-0.0739818022556154,0.9535947270247036,-1.0514736486096492,2.0667884314512532,1.2982313623240378,-0.6285445416727917
2023-09,BBY,138.19255635124208,-0.5878952468952666,0.7176361664830558,5.415750984766673,131.7585126829769,-0.0009960095913721,-0.2828049516427724,49.50065901416832,-0.079604115645917,-0.0795372347791084,-0.0495388119941782,-0.0156291006080333,-0.0921469956678682,-0.078760578493321,0.976474989295548,-0.9310580573436114,1.8358366948313658,1.0914954597334177,-0.21751488561102672
2023-10,BBY,132.5627909029527,-0.6177460575584544,0.7201810801537465,5.395498534265267,137.97754603271486,0.0005517700046182,-0.2744585293423238,49.51720126017437,-0.0381459322913095,-0.0591033397506864,-0.0659419263680579,-0.0139535408522484,-0.0270527328841815,-0.0783122411372291,1.079319172990182,-0.8563495002040753,1.6553627763347354,1.0624731773574916,0.041827380449450224
2023-11,BBY,217.41174660737173,-0.5431779720187806,0.7127982130244861,5.523822917584327,139.20255230618417,-0.0011368825796108,-0.3059189968487262,49.48907574429383,0.0616581680840084,0.010524728785872,-0.0204584712042212,0.0001100037454682,-0.0134285879604774,-0.0726693107411461,1.0785221328814092,-0.8185986342387679,1.6164421117306116,1.0469557829766587,0.0802465210639598
2023-12,BBY,208.10984030208587,-0.505351563156183,0.7182767523006883,5.589645663349916,133.10606110306733,-0.0006934955048845,-0.3016973021587568,49.54630036143593,0.1173611807798447,0.0891536274901325,0.0449507535536326,-0.0034132578494914,0.0041635479730521,-0.0596584913383217,1.0535551449614233,-0.992594181060499,1.8391610700142471,1.004035650963401,-0.14888626327395293
2024-01,BBY,204.1246980713254,-0.540971348444132,0.7066012758166614,5.589888331207558,137.18485490460822,-0.0007317024249201,-0.2747380534264768,49.510511253333775,-0.0739652587575051,0.0172095516253629,0.0318150420919509,-0.0182794844962906,0.0010725130181961,-0.012658388787254,1.015366731354671,-0.7805962246561013,1.739665238201689,0.8026746293693587,0.18994208236866506
2024-02,BBY,197.8784305698013,-0.5415508440380525,0.7331589959619587,5.578533912163448,137.92439862332583,0.0007304806686633,-0.2785914294038489,49.641283298058696,0.1157399670280028,0.0164713334180586,0.0490462036581127,0.0136983388112439,0.0161630207262342,0.0018323450319834,1.0287522291157594,-0.7825500960216765,1.7314259789695488,1.0526692255472092,0.004153944115840247
2024-03,BBY,289.32526127910614,-0.5487611782600785,0.7312223965455498,5.648565857416303,141.72175339444988,-0.0002432297592111,-0.2570029257104382,49.68060341864425,0.0265536089312461,0.0702181505568975,0.0198210410777039,0.0323094329531223,0.0042720892575802,0.0080552390453987,1.1032146743593767,-0.7769752183167666,1.48944527824934,0.6956150846890163,0.1896561954606737
2024-04,BBY,189.084528592127,-0.5309906453471243,0.7180915220166515,5.609653292559199,144.54137739527275,-0.0004315216379364,-0.3044820483642109,49.53352425061062,-0.1022796864268762,-0.0400218608169349,0.0093192561603205,0.0205051645039713,-0.0091647907093763,0.0031278602457089,1.0132356796103865,-0.6409378673918427,1.3139224135383705,0.6960038750647194,0.2879779692214166
2024-05,BBY,246.8430812734777,-0.492222605957757,0.7460157486609188,5.641898022846664,148.1582472472451,0.0024662704314664,-0.295409384761828,49.684498191794205,0.1518196536843783,0.016863757189343,0.0200835021752845,0.0344634963937848,0.0158222733527986,0.0171417262372723,1.1832998579595848,-0.790304156086896,1.5611637856799692,0.8014139460602089,0.12159334765262653
2024-06,BBY,339.0562939766332,-0.5605093493556156,0.7452090391447058,5.661334929403509,149.75626498556014,6.9878991477060985e-06,-0.2469140513220465,49.75351019070781,0.0038295814468205,0.0752816565254945,0.0125003350222765,0.016154095476637,0.0256637087743742,0.0063228604846252,1.4281509285762293,-0.6808974735734996,1.6547478241439677,1.5230946068244067,-0.26303694643691156
2024-07,BBY,258.0525389631098,-0.479303278244561,0.7292933881850617,5.803321027848862,150.94917223792316,0.0003951913610428,-0.286600732904832,49.66900767136607,0.0264561660628872,0.0150798311228612,0.0587537479645974,0.0337410436625698,0.0330986440140972,0.0073950517457193,1.415366313929534,-0.7284913847361574,1.655433865724544,1.4262093960141893,-0.2350477058113869
2024-08,BBY,254.54070648907748,-0.4275345816366293,0.7497436773364599,5.888982301216345,155.63639224074169,0.0002996245278272,-0.2727562722216038,49.842162830452,0.160425290920376,0.091387051013773,0.0613839783946339,0.0405288491116115,0.0433602557008676,0.0270259810879256,1.376353971947183,-0.63096500904896,1.6283344587423092,1.4631346518783523,-0.18952510774795162
2024-09,BBY,264.57456583229066,-0.4455296067448508,0.7538911468423878,5.928496929011313,158.8612044643109,6.798406960082314e-05,-0.2495217969154142,49.9264306426796,0.0387403100955521,0.0978982314100669,0.0735481461144618,0.0425775067607379,0.0349361492685398,0.0374307662749631,1.4816231379657743,-0.9140276980098165,1.4490941484715991,1.274505581684847,0.28800677790429674
2024-10,BBY,213.4961580046281,-0.4908932461314513,0.7390893455620882,5.837138189868792,155.45557567184204,0.0001133944253044,-0.2552840271824121,49.77441884410232,-0.1245885439282987,-0.0464145726044689,0.0180727165455425,0.0382139973738999,0.028491656434836,0.0293214979686267,1.4589000713186984,-0.8083528403404352,1.173495374563938,1.2449266388314906,0.6852271431338606
